"latitude","longitude","type","duration","temp","humidity"
-33.1158024099971,151.256944378287,"grassland",25,21,57
-31.9350776399461,148.203102371341,"desert",35,54,14
-33.1025731296717,150.710696982065,"grassland",12,18,52
-33.353992727848,151.154982867385,"grassland",13,20,50
-33.8189769953523,149.284241615883,"grassland",8,25,23
-32.9308335732105,150.080912123997,"forest",27,24,86
-33.3572570716512,150.768478083104,"grassland",13,19,64
-35.0944786728127,149.88071037057,"forest",30,28,59
-33.4709976480123,150.170644232829,"grassland",16,25,40
-33.1988017286055,151.006719963719,"grassland",13,22,63
-32.9459660573271,150.564192759577,"forest",17,23,96
-33.7479751691583,151.302870459344,"grassland",15,21,50
-35.0513076242623,149.542817188786,"grassland",21,25,25
-34.182836326322,150.773548528629,"grassland",16,23,62
-34.0846667675201,150.768868758818,"grassland",17,23,65
-34.0264152260725,150.229270764247,"forest",35,27,85
-32.7832911411255,148.587030542223,"grassland",24,23,48
-34.7681585010461,146.069425363338,"desert",27,45,7
-33.4945438683639,151.205349889874,"grassland",27,20,55
-33.3892103271707,147.585274242374,"desert",43,39,23
-34.4080593440801,149.654125011129,"grassland",14,24,47
-34.1574255314234,149.998000634079,"forest",48,28,75
-33.6916861502955,149.408512005143,"forest",45,27,68
-32.1987550881048,148.165006943191,"desert",31,45,23
-33.3843948892349,150.135952206443,"grassland",19,22,58
-33.5100337382461,150.872625022455,"grassland",21,22,38
-33.9075221646256,150.757940951129,"grassland",15,19,43
-33.8565461818365,148.668141674282,"grassland",13,27,32
-33.5861065357769,150.416496627894,"grassland",14,27,48
-32.548431888661,147.491453378274,"desert",27,38,21
-33.6265949949895,151.52696572746,"grassland",18,26,48
-34.4290542595936,150.529022188884,"forest",21,34,83
-34.6747440076839,150.278129199625,"forest",23,31,72
-33.7102870820538,150.678297799688,"grassland",18,19,34
-32.953339239783,150.349198647978,"forest",23,24,85
-32.1460164510234,147.94505655579,"desert",43,45,28
-34.0672519822142,150.825383727788,"grassland",16,28,55
-34.4440992343905,146.472402420607,"desert",35,46,9
-32.9203651000709,147.241487040968,"desert",33,47,34
-34.665761192684,146.655913054115,"desert",45,44,7
-34.9269007183087,149.734982432978,"forest",32,30,58
-32.3781864415041,150.590899241005,"grassland",3,27,36
-32.7313236956427,150.206220252466,"forest",29,27,89
-33.7915182666295,149.119504523103,"grassland",14,24,38
-32.6251412400897,147.487767514674,"desert",25,44,21
-32.9883448415158,151.159816486425,"grassland",16,21,66
-35.6798049822661,148.798611291339,"forest",19,32,68
-32.6030120192623,150.542548884263,"grassland",14,24,25
-34.1579543345291,151.039452516757,"grassland",13,35,36
-32.0228736862916,149.539113072704,"grassland",10,27,29
-34.7017964905396,150.6441212591,"forest",29,27,64
-32.876122283107,151.22777954623,"grassland",18,22,63
-33.3152593279302,150.963862049298,"grassland",12,19,56
-33.8916888555302,150.133811543934,"grassland",16,30,38
-34.0894476214807,150.158570660667,"grassland",17,26,35
-33.7438583470835,150.83328216165,"grassland",10,18,54
-32.7129412636379,149.953391246706,"forest",19,29,72
-32.7046187361702,151.13236930983,"forest",29,25,91
-32.2981447539818,147.414382673474,"desert",34,39,22
-32.8127920853892,149.804245699836,"forest",19,25,92
-34.5678287915159,149.84771494654,"grassland",15,25,51
-34.9119861171248,150.785677867449,"forest",24,32,73
-34.0911903225425,151.323297652351,"grassland",18,18,63
-33.4420621223677,149.012800538553,"grassland",15,26,39
-33.1948539504789,151.008640726686,"grassland",18,20,56
-33.6970766153432,151.081667252714,"grassland",12,17,52
-33.8629649230349,149.610709835124,"grassland",9,23,51
-32.9706329752644,150.938362190438,"grassland",19,19,55
-33.4548499722993,150.313229215286,"forest",36,31,86
-33.5133565096524,150.96735994171,"forest",49,26,90
-32.6960269285936,147.532493107776,"desert",30,44,42
-33.7532608046737,150.248045847202,"forest",37,31,94
-32.619108689931,147.509667386271,"desert",26,53,25
-32.8127355166348,150.683841762327,"forest",22,27,95
-33.4725528320859,151.459696445322,"grassland",19,25,61
-33.331173517371,150.492688814693,"forest",44,29,89
-32.3686600902993,151.05877342273,"forest",27,24,95
-34.586153616324,146.479517803868,"desert",43,34,11
-34.2422247215808,150.015474121827,"forest",44,30,83
-32.7351384813064,150.877540537804,"forest",22,20,93
-33.5006947702695,150.454684393709,"grassland",11,26,38
-34.6865585447376,150.823629950377,"forest",24,26,68
-32.5815381966887,150.617466288081,"forest",24,25,98
-32.7546153244531,150.856302505985,"forest",26,26,88
-35.1587220316791,145.610685393513,"desert",43,45,4
-32.5930058748294,150.549938050771,"forest",30,23,88
-33.1938924840565,147.473501152449,"desert",28,40,1
-32.8053790174694,151.023554441239,"grassland",20,17,35
-33.8402044140861,149.523864088219,"grassland",10,27,40
-34.1772284036772,151.310710343981,"forest",26,35,58
-33.3972665447467,150.574074375465,"grassland",13,19,57
-32.7814648105279,151.663233910535,"forest",55,26,86
-34.3875769780802,150.070495051953,"forest",41,32,66
-32.694719634322,151.266117693734,"forest",23,29,98
-33.5412501464863,147.195402534893,"desert",46,45,3
-33.9418572338318,151.068066289068,"grassland",15,19,63
-34.60581422614,150.514439929611,"forest",25,23,67
-33.4194627658072,151.565674884604,"grassland",14,22,50
-33.3176950714046,150.543508152049,"grassland",14,17,42
-32.2289619080369,148.575213636774,"desert",38,39,2
-33.1340371255987,150.08266606872,"grassland",8,27,42
-34.7615298445295,150.262316795774,"forest",28,26,77
-34.2695336913199,146.751844704282,"desert",45,40,12
-34.3351546942842,149.76815310717,"forest",29,31,72
-33.1485325705237,148.623339307948,"grassland",17,26,41
-33.3675397448587,151.113534997835,"grassland",10,17,52
-35.5341261302404,149.732798505778,"forest",28,33,69
-33.3729272691229,149.191122413804,"grassland",8,29,30
-32.8419333698946,150.661036270017,"forest",27,27,93
-34.5814238482937,150.655539559005,"grassland",19,24,64
-32.7243083231633,150.339659733281,"grassland",14,22,39
-33.8342114497758,150.541813829124,"forest",35,31,91
-34.0171724403946,150.603772324237,"grassland",14,27,49
-32.8292893301419,150.44474499974,"forest",22,28,70
-33.5124409957322,150.972341259463,"grassland",20,21,42
-33.726716560481,147.026329110647,"desert",33,35,2
-34.0077543351828,150.124184057994,"grassland",18,33,63
-33.26870947856,150.416694811801,"grassland",16,21,55
-34.2645585580874,150.973055858437,"grassland",14,30,64
-33.4128966600239,148.664670919449,"grassland",10,30,44
-33.9443647956821,150.008571012511,"grassland",15,30,64
-33.9844448492273,150.290493574273,"grassland",18,18,55
-33.8896658615444,150.726597688979,"grassland",6,24,41
-32.5523964344688,150.629132699246,"forest",29,25,95
-32.8505046027477,147.642417200248,"desert",44,46,34
-34.5155607881255,150.972089359577,"forest",29,32,47
-34.2684969598398,150.882073567694,"grassland",12,31,50
-34.5656303084227,146.493538580141,"desert",38,45,16
-33.5489031759649,148.934248092426,"grassland",9,20,27
-33.2947375374122,150.606732901556,"forest",19,24,88
-34.9520232016732,150.369612976885,"forest",25,26,51
-33.0595289948473,150.684760380269,"forest",30,24,80
-33.6217758903348,150.631751110651,"grassland",20,21,64
-32.9937801277913,150.646723679375,"forest",18,26,93
-32.4423100377335,150.427690371247,"forest",24,25,92
-34.7092574770919,146.085468747608,"desert",47,42,1
-33.6294615950768,150.85004820272,"grassland",21,20,64
-33.5470645409764,150.765200131009,"grassland",33,19,51
-34.028554124504,151.486714258449,"grassland",18,26,50
-33.2785162363846,151.070609870586,"grassland",17,22,46
-35.6002685460634,149.590005400445,"forest",23,32,67
-33.8343752187448,150.929141575586,"grassland",17,21,38
-34.0470830522663,150.93763698064,"grassland",11,36,68
-32.6784767704244,147.791421323664,"desert",40,41,33
-34.9662347964165,146.042340122353,"desert",46,46,13
-33.6834668647586,150.702302668274,"grassland",17,27,78
-34.7991460566043,151.012269565334,"forest",30,38,80
-34.122578573534,150.396872414786,"grassland",20,32,51
-35.4285359362581,149.99544746822,"forest",17,32,55
-34.5765893837106,149.423245555565,"grassland",11,28,37
-33.7706206289143,148.704939656955,"grassland",17,27,38
-33.5158438804792,150.833103263102,"grassland",15,15,49
-34.1863305790401,149.590677142679,"forest",37,25,76
-33.7878187702033,150.873531575524,"grassland",14,24,65
-34.1332164223863,151.137769284033,"grassland",17,37,52
-34.3998550731713,149.888724361199,"forest",41,26,87
-33.1992509287254,150.964845623337,"grassland",15,18,50
-34.1578947324511,150.75501448786,"grassland",12,29,44
-33.9527835672719,147.104279693064,"desert",34,38,13
-33.8537027794995,150.440993583394,"forest",30,25,85
-33.0702631855869,150.527939326455,"grassland",22,21,58
-33.6516662411986,150.829077606186,"forest",40,26,89
-33.7001143357078,149.971200797805,"forest",39,31,93
-33.4915057907938,150.12306714361,"grassland",12,21,21
-33.9357877744849,147.114899919972,"desert",50,34,8
-33.8619324555235,151.09662451005,"grassland",18,20,56
-33.7270643068929,150.378091023812,"grassland",16,26,43
-34.2065253190611,149.544847104625,"grassland",13,23,53
-34.8653433342936,146.46510864189,"desert",39,37,3
-34.4251416238244,149.946862255935,"forest",47,32,57
-32.8052375560489,150.117472160391,"forest",20,21,95
-33.5746349576457,149.81538983804,"grassland",21,27,50
-34.1507235912465,150.621388032609,"grassland",8,27,31
-32.5462826519222,150.18202225088,"forest",12,27,96
-33.4101270700619,150.567385940724,"grassland",17,19,41
-33.7946276811747,147.187515395926,"desert",37,27,10
-33.8101339533737,150.65714692345,"grassland",17,16,47
-34.2928921990457,146.488269188333,"desert",43,33,9
-33.2489766064053,150.345643150981,"forest",32,27,88
-33.1671265192915,147.685943999101,"desert",35,32,17
-33.3484896548083,150.581035103869,"grassland",21,23,47
-34.4272632157079,150.562755401728,"grassland",13,28,74
-33.9969402729592,150.498422419669,"forest",46,36,77
-32.6826786866411,147.870780189848,"desert",35,43,20
-35.2205579184295,149.611638660777,"forest",20,37,76
-33.9318217960584,149.822175882676,"forest",38,28,81
-34.5420353678,150.302931200645,"forest",32,32,73
-32.9997395925424,150.158338017987,"grassland",19,18,41
-33.5600100074034,149.194163287925,"grassland",14,27,28
-34.3564096165284,149.59355101322,"forest",44,35,65
-35.3528558830764,150.16785663282,"forest",24,25,73
-35.0401364569247,150.040041773412,"forest",23,25,61
-34.474430742312,149.494691915043,"grassland",11,21,48
-33.8473655011583,146.957551206552,"desert",36,39,10
-33.8151477901037,147.147673681411,"desert",36,38,16
-34.2309256823115,150.196570875094,"grassland",13,28,71
-34.9230952811693,145.996421572791,"desert",38,48,13
-35.3279859546556,150.240451728537,"forest",37,28,71
-34.3373009834877,150.94700500383,"grassland",14,28,70
-34.1987403856415,151.302650310577,"grassland",17,29,74
-34.9709995705744,145.847083233801,"desert",41,32,12
-32.351771425096,147.761959711013,"desert",42,44,9
-32.3050962820606,147.861349147336,"desert",35,38,18
-35.2685343949583,146.193113543357,"desert",39,36,25
-33.3782995191792,151.389613084058,"grassland",19,15,45
-33.9593780595939,150.488423494761,"forest",43,29,79
-33.6992020941638,150.826845871598,"grassland",12,20,48
-34.7970758689128,146.453746248769,"desert",45,34,5
-33.6916935853423,150.593213815799,"grassland",13,15,45
-33.8415763983907,148.990033686506,"grassland",11,25,61
-34.3921640283166,150.44697862122,"grassland",10,26,51
-32.9746427585123,151.219399877604,"grassland",12,20,49
-32.9620905945307,148.099155448199,"desert",40,38,3
-33.5973274990947,149.964733803877,"grassland",11,27,64
-34.0558726535005,151.25291455237,"grassland",22,24,23
-34.2951912497805,150.764321568206,"forest",38,28,67
-34.0969236845675,150.653756942811,"forest",18,29,73
-35.1208714290409,146.551263186877,"desert",34,37,15
-33.4202280382751,150.326252833133,"grassland",20,26,46
-32.8488653427357,150.93729718436,"grassland",24,20,61
-33.8712071772486,149.457866394916,"grassland",11,25,38
-32.6663163879161,150.852420200144,"forest",31,25,89
-34.9185964277388,150.641045523557,"forest",25,37,75
-34.0741292749581,150.20717595876,"forest",43,23,79
-34.8900033635074,150.566306622491,"forest",34,22,72
-35.5247260934724,149.709816499881,"forest",37,28,77
-32.4767061630838,150.691460554544,"forest",23,25,86
-33.4059535551263,151.389773169983,"grassland",23,18,51
-33.2444316905591,150.119892115775,"grassland",10,25,43
-33.4808582267368,151.174820044805,"grassland",11,25,27
-33.1188669949975,151.317420459871,"grassland",22,21,58
-33.7686280743168,151.24489096229,"grassland",21,20,36
-34.2610132444951,149.453246039098,"forest",43,36,73
-34.590879638573,150.674259881925,"forest",28,31,84
-33.5097803146639,150.967638910012,"grassland",18,18,54
-34.4375558025922,146.22663042205,"desert",42,39,7
-35.0325082961172,150.64715604408,"forest",23,33,73
-33.4825964036662,150.922535710977,"grassland",26,23,53
-32.4066613629529,150.82562707916,"forest",25,27,81
-35.4721855064428,146.181334564865,"desert",46,34,6
-33.8748982536348,151.110053936983,"grassland",14,19,54
-34.8906070887015,149.464957300898,"forest",26,28,64
-33.6899337414898,150.504128468931,"grassland",19,35,64
-32.7956022191422,150.778466624096,"grassland",15,22,38
-33.2064654367697,147.707473663259,"desert",52,44,20
-33.6838825477636,151.151137235533,"grassland",15,24,44
-33.8436373546663,150.792443761936,"grassland",23,18,65
-33.0084774450299,149.997335990305,"forest",29,24,79
-34.1190026561272,150.2148941425,"forest",37,26,72
-34.2197055907004,150.862130066508,"grassland",13,33,67
-33.058680003643,151.276967233165,"grassland",20,18,57
-34.8613679358917,149.954664512089,"forest",24,41,76
-31.5485630523076,148.549745631485,"desert",30,40,27
-33.4648461188967,147.412025735224,"desert",45,40,6
-33.5256869498748,150.334782387191,"grassland",14,34,64
-32.3339377176182,150.304151032757,"forest",25,24,80
-33.344765731544,149.370281473683,"grassland",12,25,33
-34.0955531841822,150.681706351849,"grassland",18,30,67
-34.9944921392772,149.291429755598,"forest",40,31,75
-32.3543522563834,150.982145212316,"forest",27,29,93
-33.4303307369733,151.031709031038,"grassland",14,23,40
-33.4561796782492,147.349948092019,"desert",46,36,14
-33.2220221655159,150.52411148502,"forest",31,30,91
-33.9517633670629,150.863653125519,"grassland",9,18,39
-32.6742622767012,150.619916749894,"forest",26,24,88
-32.6248494498045,147.550622673204,"desert",50,38,21
-33.1485725162463,150.964003793136,"forest",20,26,93
-34.3269384411055,150.839450023276,"grassland",16,34,57
-33.5849390636412,150.488450576534,"grassland",12,33,58
-33.97679010464,151.214159651336,"grassland",17,25,41
-33.2260690558,150.931318583387,"grassland",11,24,32
-32.854824825837,150.609123056301,"grassland",11,22,55
-34.1808625536973,150.727589176217,"forest",28,34,63
-33.4180180477061,149.623634304144,"grassland",17,29,36
-32.401014256562,148.270623712761,"desert",43,38,20
-34.9843884369774,145.854201064871,"desert",38,44,15
-34.6798689859116,150.517710029025,"forest",29,33,63
-33.8632939300031,150.731023197608,"forest",38,28,81
-35.5909692526153,145.828656968575,"desert",30,42,12
-32.9301722813999,150.753718615386,"forest",27,26,94
-33.9316502173876,150.37798929088,"grassland",18,28,48
-33.9745581352039,149.841725554299,"forest",31,29,68
-32.8759315597178,149.984444634686,"forest",25,28,92
-32.0379036088714,148.234068614374,"desert",36,48,26
-32.9878452206648,148.568419600184,"desert",31,35,9
-34.2768280220215,150.704071252087,"forest",32,29,49
-34.9891818366273,150.786589268157,"forest",18,28,52
-32.9944537249622,151.327214176606,"grassland",15,25,55
-33.9741537876345,147.441758072357,"desert",35,40,17
-34.0122892180326,150.13795495923,"forest",53,29,92
-34.9704943453323,151.637255622539,"grassland",21,27,51
-35.0839043575262,149.201170506629,"forest",28,31,75
-33.819702923635,150.332104455503,"forest",41,31,80
-34.3806552317932,151.271087166181,"grassland",11,28,47
-33.8092842710363,150.9046355244,"grassland",18,36,53
-34.9466153086763,150.721493032974,"forest",28,31,58
-34.8508382154657,145.834355743782,"desert",42,39,18
-33.3192135410033,151.073334214829,"grassland",17,21,62
-33.1671069315081,149.92613818056,"grassland",17,24,49
-34.388244832709,146.174713468608,"desert",46,36,2
-33.5902067824911,151.348477678524,"grassland",12,18,39
-34.9563167160361,150.255691003229,"forest",26,31,63
-32.6107008968117,150.907538187083,"grassland",16,21,24
-33.5178666123043,150.139328255675,"grassland",12,29,49
-32.2098125291819,147.804143442949,"desert",36,45,27
-32.751995414204,147.470420451815,"desert",32,43,24
-34.0049450166756,150.292121041144,"forest",44,31,83
-32.3323348772931,148.049285067992,"desert",39,44,21
-34.1344855299502,150.887262830654,"forest",23,30,61
-34.0295420022367,151.067188351049,"forest",25,30,69
-32.9455938511823,150.033969520847,"grassland",16,23,56
-32.3505584050615,150.431532205898,"forest",25,18,75
-32.507234641052,147.799241732965,"desert",36,42,24
-33.3767934836616,150.632981472555,"grassland",15,20,40
-33.4113977938457,150.319822378134,"forest",41,32,85
-32.4488940583719,150.834698358533,"forest",26,21,99
-34.9117801495454,150.034244610063,"forest",19,31,76
-35.639011609269,149.954348254745,"forest",40,33,77
-33.9037587023494,150.947837302724,"grassland",11,25,43
-33.6449895568539,151.045755541494,"grassland",17,21,55
-32.9444658438189,147.196516051722,"desert",40,40,33
-33.1332406396864,150.904758565414,"forest",44,27,83
-33.5972496675536,147.167682217273,"desert",37,36,6
-32.358059599635,150.056401793171,"grassland",14,26,45
-34.3364304705646,150.802667530123,"forest",39,31,83
-34.4160037095553,149.462975869516,"forest",37,36,82
-32.8509901451632,150.481369542394,"forest",29,23,81
-33.000055788299,150.605164704215,"forest",23,25,92
-32.5161519910196,147.570376581566,"desert",27,48,19
-32.5353151099019,150.906152435889,"forest",21,21,91
-32.1233426112191,148.162969869044,"desert",31,42,12
-33.767030790699,150.908508747401,"grassland",16,23,66
-34.3020367271201,150.263512977222,"forest",44,34,83
-34.2538909103158,149.042995125752,"forest",40,26,90
-34.4581327393917,151.341795114681,"grassland",17,31,53
-33.0926950976222,150.526236900047,"grassland",14,18,43
-34.2021412648681,150.464823818057,"grassland",19,21,63
-34.6046481017288,150.252694455703,"forest",32,33,74
-33.0534964597338,147.17044514524,"desert",37,47,30
-34.5586621349695,149.270247087491,"grassland",22,22,48
-35.2935849714107,150.077884849251,"forest",28,25,83
-35.6075558269309,145.422378769415,"desert",47,36,5
-32.5440826025478,149.839424682433,"forest",24,23,92
-34.4081092200875,150.565330759917,"forest",38,30,60
-35.4121311176247,149.613878019757,"forest",22,27,72
-34.1920122504917,150.66657326746,"grassland",23,28,64
-34.6592630120572,149.953459946681,"forest",30,28,76
-35.6717148296497,150.019338948827,"forest",31,34,62
-32.7793716706836,147.47499316867,"desert",22,43,35
-34.4065056418538,149.472148766531,"forest",37,29,62
-34.948421546452,149.244036265129,"grassland",13,32,37
-33.1433683820551,149.483722815072,"grassland",13,27,56
-33.0608646429129,150.360880470797,"grassland",18,18,53
-33.6196096578992,150.466656490599,"forest",36,36,85
-32.7647725841201,149.068158117241,"grassland",12,19,32
-32.9732235585076,150.51399014848,"forest",33,25,91
-35.4668450994211,150.029538175132,"forest",32,27,83
-33.6616912067105,150.906660913089,"grassland",18,30,84
-34.1220384540008,150.832158327802,"grassland",14,18,44
-34.740125741147,150.830964562714,"forest",17,28,78
-34.4386181874192,150.95385409101,"grassland",21,29,48
-33.3409166644077,150.945741755484,"grassland",19,21,54
-32.7301152814798,147.59653718769,"desert",48,46,21
-34.2309437950012,147.200994248647,"desert",41,35,18
-34.8209570851171,150.494447183706,"forest",24,28,89
-34.5404177970512,150.3799207448,"forest",27,30,78
-33.8213721675717,149.455536533676,"forest",43,29,95
-33.7045771836384,150.983109815108,"grassland",15,20,47
-33.9063768463474,150.605011717802,"forest",44,28,89
-32.5572764049418,147.629232628522,"desert",43,45,24
-32.3300887500082,150.41358047296,"forest",28,21,99
-33.7626837223365,147.269809607105,"desert",53,38,11
-32.9514204210941,149.343460455927,"grassland",13,24,23
-33.6330465917341,150.571232636919,"grassland",10,34,52
-34.2046915481101,150.745921992849,"grassland",22,32,64
-33.8354422277655,150.471238656443,"grassland",13,31,54
-35.003358425203,150.20592815741,"grassland",15,29,22
-34.877757519888,146.453958551891,"desert",36,30,13
-33.4310355409925,150.749781162414,"grassland",17,20,36
-33.8828809954002,149.989280606551,"grassland",21,31,58
-33.066520253397,151.06175253501,"grassland",22,19,44
-34.2137387338793,150.225147643439,"forest",43,26,89
-33.911180811549,150.601593653253,"grassland",16,16,52
-35.632158303836,149.901357152392,"forest",34,29,78
-32.7025652919576,150.100910009712,"forest",25,22,95
-34.5014804164066,150.259278794757,"forest",25,34,79
-32.2332700351696,147.790327946896,"desert",38,47,36
-33.6709139069775,149.058747611833,"grassland",19,27,38
-34.1664859099761,148.953318417666,"grassland",14,26,26
-34.1345789911023,150.64757155033,"forest",41,27,76
-34.195723816805,150.029755414449,"forest",40,30,95
-34.6060427964904,150.448802567425,"forest",27,35,63
-35.2808834335875,149.795664868058,"forest",15,35,73
-34.5168794547297,150.962807325845,"grassland",16,33,66
-33.9379132104128,150.327491696622,"grassland",15,18,39
-34.1129591766076,149.59655763138,"forest",25,28,80
-33.4581609674204,149.599121750293,"grassland",13,30,24
-35.1747304685301,150.198297355693,"forest",23,37,67
-34.6184538430357,148.280578311396,"grassland",11,25,63
-34.0315493956646,150.877625089395,"grassland",16,35,71
-34.5238754606043,148.986212784317,"grassland",12,25,39
-34.0147976613655,149.348043084734,"grassland",8,24,34
-34.1329590673102,146.973076447871,"desert",37,35,20
-33.4170502894948,150.924513133215,"grassland",18,19,35
-34.3345472233322,150.535623265729,"grassland",17,22,61
-33.6932193903388,146.965043979413,"desert",35,43,9
-33.4395567563797,147.860652478826,"desert",38,39,7
-34.0139631172099,146.895719014361,"desert",43,38,7
-34.0411130991209,150.390568722386,"grassland",21,33,72
-34.3784832572431,151.052987270316,"grassland",7,34,50
-33.3615783904127,150.251658231083,"grassland",11,25,65
-33.4941481909323,150.393450890231,"grassland",24,20,70
-32.832847373048,147.152873692842,"desert",44,48,53
-33.9404433025559,150.688522358816,"grassland",16,23,73
-33.2360878035772,150.846253594692,"grassland",16,16,31
-33.6321206227971,151.234324325935,"grassland",14,18,60
-34.1267645530747,150.690367310073,"forest",42,33,74
-34.1351172071844,151.171046735231,"grassland",20,21,37
-34.0040875322923,150.03963790869,"forest",35,33,94
-32.7141978634343,151.052335620859,"forest",26,24,85
-32.3507228439609,147.868735898886,"desert",40,41,22
-33.7385082998299,147.303924339944,"desert",33,48,1
-34.3227884835752,146.293236845716,"desert",47,42,6
-34.8699835289559,150.471296146867,"forest",29,30,73
-32.70216439774,147.449138538364,"desert",25,47,38
-32.7328844469809,150.507443709306,"forest",19,22,77
-34.4113572056365,151.132146115902,"grassland",19,32,69
-35.084897876776,150.120880416702,"forest",28,33,74
-33.7705870792854,150.998434125054,"grassland",15,35,51
-32.2472695010912,150.416033887491,"forest",18,25,93
-35.2858320583437,145.669618795876,"desert",36,45,14
-32.6941912860325,150.458120353984,"forest",26,28,91
-34.6610302384224,146.295441931728,"desert",33,42,4
-34.9289757531208,150.641829527847,"forest",22,29,46
-34.0191960337455,150.944920868019,"forest",27,25,57
-33.5734705174924,151.193208321626,"grassland",26,19,40
-34.4126742471174,146.696299960089,"desert",35,37,5
-33.3822553469,149.85610335521,"grassland",9,20,42
-32.5542008220131,147.496094973764,"desert",38,42,28
-33.8040615130039,150.675247045178,"forest",40,25,73
-33.3555469177689,149.706179132467,"grassland",7,25,33
-33.683039386462,149.691870784176,"forest",30,31,86
-33.4081239371107,151.113309029166,"grassland",17,20,61
-33.9313165077685,149.739987695199,"grassland",7,28,52
-33.3386778031649,150.340650510553,"forest",26,26,87
-33.3786200439984,150.75799236212,"grassland",25,20,37
-33.6446758574364,149.535313899064,"forest",45,27,82
-34.2134375659451,150.163173469222,"forest",37,32,88
-33.8608605498438,151.169277985086,"grassland",14,22,52
-34.3344974032707,149.527351458564,"forest",42,38,90
-34.1172548470587,150.091365988404,"forest",34,26,79
-34.1621166631347,150.490255156325,"grassland",13,33,74
-33.2325972933767,150.773863665659,"grassland",10,29,22
-34.771775256084,149.327248404456,"forest",39,32,71
-33.4820747273556,150.555554949178,"forest",24,23,90
-32.7907223931801,150.343841157556,"grassland",12,24,22
-33.2892018082776,150.462091849076,"grassland",17,21,46
-34.8914992998891,149.834344758587,"forest",18,28,78
-32.424416730891,148.086550139652,"desert",39,45,37
-35.2306332738775,150.301424087176,"forest",26,30,67
-33.2077674393183,151.316888409462,"grassland",15,25,53
-33.715877304723,150.735933799036,"grassland",18,20,42
-33.99709671634,150.517170469778,"grassland",11,35,65
-32.1294626729463,148.030180474757,"desert",36,45,29
-33.5584757088185,150.503963597277,"grassland",26,27,77
-34.4022247818288,147.096650777347,"desert",40,48,10
-33.586546591033,147.533896934424,"desert",37,47,8
-34.8410587869554,146.096898412782,"desert",36,37,24
-34.1538906680961,149.064077101769,"grassland",14,31,47
-33.9989069782182,150.556249490583,"forest",53,30,56
-34.1748386612552,149.95243582908,"forest",49,25,75
-32.961498629823,147.363291004758,"desert",30,45,30
-32.8573028661716,150.689717084219,"forest",28,27,97
-33.7150442058003,151.142939321621,"forest",36,28,74
-32.7901515878164,150.963168826206,"forest",22,25,99
-32.3478004787526,148.111412032042,"desert",40,47,15
-35.2304243754271,149.569037856762,"forest",51,35,73
-34.2162981420115,146.602189114816,"desert",48,28,5
-34.2035173236544,146.806364485169,"desert",37,42,1
-33.4486671505512,151.031245935692,"grassland",14,22,52
-35.3655016312763,150.195062379518,"forest",27,34,59
-33.2478908625655,151.276285217695,"grassland",17,20,52
-33.5620611934842,151.330363249487,"forest",28,34,76
-34.3106627215077,150.480521528939,"grassland",12,30,39
-34.5336813877672,149.85698415557,"forest",30,28,72
-32.7648923843319,150.620669319643,"grassland",20,24,47
-35.2117746747328,150.731588676263,"forest",20,30,71
-32.9741545661293,150.537117323049,"forest",27,21,82
-32.4594167074462,147.597225581329,"desert",37,47,54
-33.0170883599076,150.02508325882,"forest",23,23,93
-32.9753554385805,150.016419184791,"forest",31,20,68
-34.5440053798718,150.552648770602,"forest",27,29,67
-33.3504806300822,151.246208140441,"grassland",15,20,52
-33.2787804502656,151.188183039795,"grassland",14,18,58
-35.5722363497291,149.892259209538,"forest",27,29,75
-33.5646841014906,150.554588977808,"grassland",15,19,45
-34.5302865657554,146.448811015171,"desert",39,42,6
-34.0618062837254,151.316587101725,"grassland",17,21,44
-31.8716703865742,148.223243885353,"desert",24,44,25
-32.9569091948504,150.601874054025,"forest",17,23,86
-32.7197295293052,151.228130726409,"grassland",15,28,35
-35.0607617534741,149.994659623461,"forest",23,28,86
-33.6930369359074,150.936127303907,"grassland",30,21,46
-32.4476498934771,150.570572070151,"forest",20,28,99
-34.4661801108114,150.273526121132,"grassland",15,22,48
-34.4080092814916,149.938225392762,"forest",32,27,73
-32.3843340647531,150.670835614221,"forest",28,23,97
-33.0149954853373,150.155572805105,"grassland",15,27,44
-33.3137350097847,150.452159632718,"grassland",18,21,32
-33.3570881885536,151.078479522015,"grassland",15,16,59
-33.672919522826,150.995763313327,"grassland",24,24,35
-32.3295342119868,147.721394915583,"desert",34,47,19
-34.4364662423444,150.681296766414,"forest",32,30,73
-34.3046168560242,150.845447738339,"grassland",7,29,59
-34.261478118574,151.081823485575,"grassland",15,29,68
-34.2558241664993,149.126219384714,"grassland",9,23,19
-33.4744519215546,150.961406411698,"grassland",25,18,61
-33.5829656031221,150.651603141996,"grassland",16,17,35
-34.0634653080323,150.364800807712,"grassland",17,33,49
-33.3236222974146,149.903994094705,"grassland",19,25,38
-33.4970624579609,150.754107908869,"forest",34,26,96
-34.1463238862268,150.418037071009,"grassland",20,35,48
-33.2315452440282,151.083388884496,"grassland",18,18,46
-32.647794536655,150.019664654912,"forest",26,25,91
-32.7554296306724,147.292704152285,"desert",38,46,17
-33.5478189765456,151.375923048919,"grassland",20,19,45
-35.3052098243584,150.16201164145,"forest",24,32,85
-34.2861164334255,146.692093569477,"desert",37,38,24
-33.385537836641,151.090432681385,"grassland",20,20,28
-33.705326829158,150.830307599368,"grassland",13,24,60
